Index,product_index,product_type,product_name,prodect_brand,price,avg_rating,total_comment,seller,website
294,10686527830,Mobile Phone,ALCATEL 5V 手機 黑色,ALCATEL,1399.0,0.0,14,香港蘇寧,https://product.hksuning.com/0000000000/10686527830.html
295,10584849613,Mobile Phone,APPLE IPHONE 11 PRO MAX 256GB 手機 金色,APPLE,10799.0,-1.0,0,香港蘇寧,https://product.hksuning.com/0000000000/10584849613.html
296,11197208554,Mobile Phone,SAMSUNG SM-T510NZDETGY TAB A 10.1 32GB WIFI 金色,SAMSUNG,1888.0,0.0,52,香港蘇寧,https://product.hksuning.com/0000000000/11197208554.html
297,10584534153,Mobile Phone,MOTOROLA MOTO E5 PLUS 手機 黑色,MOTOROLA,1529.0,0.0,11,香港蘇寧,https://product.hksuning.com/0000000000/10584534153.html
298,11356505269,Mobile Phone,APPLE IPHONE 11 128GB 手機 黑色,APPLE,6499.0,-1.0,0,香港蘇寧,https://product.hksuning.com/0000000000/11356505269.html
299,10584849617,Mobile Phone,APPLE IPHONE 11 PRO MAX 512GB 手機 太空灰,APPLE,12499.0,-1.0,0,香港蘇寧,https://product.hksuning.com/0000000000/10584849617.html
300,11039060812,Mobile Phone,SAMSUNG GALAXY A70 手機 6+128GB 黑色,SAMSUNG,2798.0,-1.0,0,香港蘇寧,https://product.hksuning.com/0000000000/11039060812.html
301,11191799773,Mobile Phone,華為/HUAWEI Y9 Prime 2019 手機 翡冷翠,華為/HUAWEI,1888.0,0.0,271,香港蘇寧,https://product.hksuning.com/0000000000/11191799773.html
302,10584849492,Mobile Phone,APPLE IPHONE XR 128GB 手機 白色,APPLE,5699.0,0.0,507,香港蘇寧,https://product.hksuning.com/0000000000/10584849492.html
303,11039060813,Mobile Phone,SAMSUNG GALAXY A70 手機 6+128GB 橙色,SAMSUNG,2798.0,0.0,306,香港蘇寧,https://product.hksuning.com/0000000000/11039060813.html
304,10584849493,Mobile Phone,APPLE IPHONE XR 128GB 手機 紅色,APPLE,5699.0,0.0,502,香港蘇寧,https://product.hksuning.com/0000000000/10584849493.html
305,11039060814,Mobile Phone,SAMSUNG GALAXY A70 手機 6+128GB 白色,SAMSUNG,2798.0,0.0,349,香港蘇寧,https://product.hksuning.com/0000000000/11039060814.html
306,11193559892,Mobile Phone,SAMSUNG GALAXY A80 手機 8+128GB 幻魅金,SAMSUNG,4098.0,0.0,34,香港蘇寧,https://product.hksuning.com/0000000000/11193559892.html
307,11356505294,Mobile Phone,APPLE IPHONE 11 PRO 64GB 手機 銀色,APPLE,8599.0,-1.0,0,香港蘇寧,https://product.hksuning.com/0000000000/11356505294.html
308,10584849494,Mobile Phone,APPLE IPHONE XR 128GB 手機 黃色,APPLE,5699.0,0.0,374,香港蘇寧,https://product.hksuning.com/0000000000/10584849494.html
309,11191646476,Mobile Phone,HUAWEI Y9 Prime 2019 手機 幻夜黑,HUAWEI,1888.0,0.0,219,香港蘇寧,https://product.hksuning.com/0000000000/11191646476.html
310,11314864607,Mobile Phone,SAMSUNG Note10+ 手機 12GB+256GB 幻白,SAMSUNG,7998.0,0.0,92,香港蘇寧,https://product.hksuning.com/0000000000/11314864607.html
311,11356505298,Mobile Phone,APPLE IPHONE 11 PRO 64GB 手機 午夜綠色,APPLE,8599.0,-1.0,0,香港蘇寧,https://product.hksuning.com/0000000000/11356505298.html
312,11356500073,Mobile Phone,APPLE IPHONE 11 64GB 手機 黃色,APPLE,5999.0,-1.0,0,香港蘇寧,https://product.hksuning.com/0000000000/11356500073.html
313,11356500075,Mobile Phone,APPLE IPHONE 11 64GB 手機 紫色,APPLE,5999.0,-1.0,0,香港蘇寧,https://product.hksuning.com/0000000000/11356500075.html
314,656160880,Mobile Phone,小米 (Mi) 紅米 Note 4X 64GB智能手機 玫瑰金色,小米,1399.0,0.0,70,香港蘇寧,https://product.hksuning.com/0000000000/656160880.html
315,11356505334,Mobile Phone,APPLE IPHONE 11 PRO MAX 64GB 手機 金色,APPLE,9499.0,-1.0,0,香港蘇寧,https://product.hksuning.com/0000000000/11356505334.html
316,11356505335,Mobile Phone,APPLE IPHONE 11 PRO MAX 64GB 手機 午夜綠色,APPLE,9499.0,0.0,2,香港蘇寧,https://product.hksuning.com/0000000000/11356505335.html
317,11356505274,Mobile Phone,APPLE IPHONE 11 128GB 手機 黃色,APPLE,6499.0,-1.0,0,香港蘇寧,https://product.hksuning.com/0000000000/11356505274.html
318,11008663596,Mobile Phone,SAMSUNG GALAXY A20 手機 3+32GB 橙色,SAMSUNG,1298.0,0.0,284,香港蘇寧,https://product.hksuning.com/0000000000/11008663596.html
319,11356505277,Mobile Phone,APPLE IPHONE 11 128GB 手機 紫色,APPLE,6499.0,-1.0,0,香港蘇寧,https://product.hksuning.com/0000000000/11356505277.html
320,11356505278,Mobile Phone,APPLE IPHONE 11 128GB 手機 綠色,APPLE,6499.0,0.0,1,香港蘇寧,https://product.hksuning.com/0000000000/11356505278.html
321,11026147265,Mobile Phone,VIVO Y91C 手機 藍色,VIVO,1098.0,0.0,129,香港蘇寧,https://product.hksuning.com/0000000000/11026147265.html
322,11020212649,Mobile Phone,HUAWEI P30 PRO 8+512GB 智能手機 極光色,HUAWEI,6398.0,0.0,501,香港蘇寧,https://product.hksuning.com/0000000000/11020212649.html
323,11356505287,Mobile Phone,APPLE IPHONE 11 256GB 手機 黃色,APPLE,7299.0,-1.0,0,香港蘇寧,https://product.hksuning.com/0000000000/11356505287.html
324,11356505288,Mobile Phone,APPLE IPHONE 11 256GB 手機 紫色,APPLE,7299.0,-1.0,0,香港蘇寧,https://product.hksuning.com/0000000000/11356505288.html
325,11356505289,Mobile Phone,APPLE IPHONE 11 256GB 手機 綠色,APPLE,7299.0,-1.0,0,香港蘇寧,https://product.hksuning.com/0000000000/11356505289.html
326,170114328,Mobile Phone,LG X POWER K220YAHKGBK BLACK 智能手機 黑色 2+16,LG,1098.0,0.0,250,香港蘇寧,https://product.hksuning.com/0000000000/170114328.html
327,11020212650,Mobile Phone,HUAWEI P30 PRO 8+512GB 智能手機 橙色,HUAWEI,6398.0,0.0,208,香港蘇寧,https://product.hksuning.com/0000000000/11020212650.html
328,11356500069,Mobile Phone,APPLE IPHONE 11 64GB 手機 白色,APPLE,5999.0,-1.0,0,香港蘇寧,https://product.hksuning.com/0000000000/11356500069.html
329,150843468,Mobile Phone,[限量1件]華為 (HUAWEI) P9 標準版 智能電話 月光銀,[限量1件]華為,3280.0,0.0,51,香港蘇寧,https://product.hksuning.com/0000000000/150843468.html
330,11356505266,Mobile Phone,APPLE IPHONE 11 64GB 手機 綠色,APPLE,5999.0,-1.0,0,香港蘇寧,https://product.hksuning.com/0000000000/11356505266.html
331,10578454629,Mobile Phone,GLOBAL PHONE 智能手機 藍色,GLOBAL,2688.0,0.0,2,香港蘇寧,https://product.hksuning.com/0000000000/10578454629.html
332,10584849529,Mobile Phone,APPLE IPHONE XR 128GB 手機 藍色,APPLE,5699.0,0.0,500,香港蘇寧,https://product.hksuning.com/0000000000/10584849529.html
333,10584849614,Mobile Phone,APPLE IPHONE 11 PRO MAX 256GB 手機 午夜綠色,APPLE,10799.0,0.0,2,香港蘇寧,https://product.hksuning.com/0000000000/10584849614.html
334,11362693468,Mobile Phone,HUAWEI P30 PRO 8+256GB 手機 薰衣草,HUAWEI,5988.0,-1.0,0,香港蘇寧,https://product.hksuning.com/0000000000/11362693468.html
335,11356505293,Mobile Phone,APPLE IPHONE 11 PRO 64GB 手機 太空灰,APPLE,8599.0,-1.0,0,香港蘇寧,https://product.hksuning.com/0000000000/11356505293.html
336,11039060815,Mobile Phone,SAMSUNG GALAXY A70 手機 8+128GB 黑色,SAMSUNG,2798.0,0.0,326,香港蘇寧,https://product.hksuning.com/0000000000/11039060815.html
337,11039060816,Mobile Phone,SAMSUNG GALAXY A70 手機 8+128GB 藍色,SAMSUNG,2798.0,0.0,247,香港蘇寧,https://product.hksuning.com/0000000000/11039060816.html
338,11356505297,Mobile Phone,APPLE IPHONE 11 PRO 64GB 手機 金色,APPLE,8599.0,-1.0,0,香港蘇寧,https://product.hksuning.com/0000000000/11356505297.html
339,10674060101,Mobile Phone,HUAWEI MATE 20 X 手機 藍色,HUAWEI,4988.0,0.0,505,香港蘇寧,https://product.hksuning.com/0000000000/10674060101.html
